Timestamp;Feeder1;Feeder2;Temperature
2018-04-09T08:00:00+02:00[Europe/Luxembourg];1251;1773;17
2018-04-09T08:15:00+02:00[Europe/Luxembourg];877;1853;17
2018-04-09T08:30:00+02:00[Europe/Luxembourg];898;1894;17
2018-04-09T08:45:00+02:00[Europe/Luxembourg];914;1963;18
2018-04-09T09:00:00+02:00[Europe/Luxembourg];912;2058;18
2018-04-09T09:15:00+02:00[Europe/Luxembourg];951;2068;18
2018-04-09T09:30:00+02:00[Europe/Luxembourg];1087;2120;18
2018-04-09T09:45:00+02:00[Europe/Luxembourg];1223;2068;19
2018-04-09T10:00:00+02:00[Europe/Luxembourg];1463;2077;19
2018-04-09T10:15:00+02:00[Europe/Luxembourg];1665;2067;19
2018-04-09T10:30:00+02:00[Europe/Luxembourg];1567;2148;19
2018-04-09T10:45:00+02:00[Europe/Luxembourg];1225;2175;19
2018-04-09T11:00:00+02:00[Europe/Luxembourg];1200;2137;19
2018-04-09T11:15:00+02:00[Europe/Luxembourg];1622;2170;19
2018-04-09T11:30:00+02:00[Europe/Luxembourg];1630;2141;19
2018-04-09T11:45:00+02:00[Europe/Luxembourg];1520;2220;19
2018-04-09T12:00:00+02:00[Europe/Luxembourg];1600;2222;19
2018-04-09T12:15:00+02:00[Europe/Luxembourg];1542;2218;19
2018-04-09T12:30:00+02:00[Europe/Luxembourg];1540;2210;19
2018-04-09T12:45:00+02:00[Europe/Luxembourg];1476;2212;19
2018-04-09T13:00:00+02:00[Europe/Luxembourg];1552;2186;19
2018-04-09T13:15:00+02:00[Europe/Luxembourg];1544;2202;19
2018-04-09T13:30:00+02:00[Europe/Luxembourg];1471;2209;19
2018-04-09T13:45:00+02:00[Europe/Luxembourg];1461;2223;19
2018-04-09T14:00:00+02:00[Europe/Luxembourg];1471;2138;19
2018-04-09T14:15:00+02:00[Europe/Luxembourg];1505;2121;19
2018-04-09T14:30:00+02:00[Europe/Luxembourg];1484;2060;18
2018-04-09T14:45:00+02:00[Europe/Luxembourg];1460;2087;18
2018-04-09T15:00:00+02:00[Europe/Luxembourg];1361;2021;18
2018-04-09T15:15:00+02:00[Europe/Luxembourg];1423;1972;18
2018-04-09T15:30:00+02:00[Europe/Luxembourg];1415;1911;17
2018-04-09T15:45:00+02:00[Europe/Luxembourg];1328;1870;17
2018-04-09T16:00:00+02:00[Europe/Luxembourg];1295;1886;17
2018-04-09T16:15:00+02:00[Europe/Luxembourg];1254;1915;16
2018-04-09T16:30:00+02:00[Europe/Luxembourg];1220;1880;16
2018-04-09T16:45:00+02:00[Europe/Luxembourg];1210;1892;16
2018-04-09T17:00:00+02:00[Europe/Luxembourg];1139;1818;15
2018-04-09T17:15:00+02:00[Europe/Luxembourg];1103;1802;15
2018-04-09T17:30:00+02:00[Europe/Luxembourg];1005;1832;15
2018-04-09T17:45:00+02:00[Europe/Luxembourg];1014;1851;14
2018-04-09T18:00:00+02:00[Europe/Luxembourg];1065;1770;14
2018-04-09T18:15:00+02:00[Europe/Luxembourg];1013;1749;13
2018-04-09T18:30:00+02:00[Europe/Luxembourg];1002;1745;13
2018-04-09T18:45:00+02:00[Europe/Luxembourg];989;1732;12
2018-04-09T19:00:00+02:00[Europe/Luxembourg];990;1578;12
2018-04-09T19:15:00+02:00[Europe/Luxembourg];960;1375;11
2018-04-09T19:30:00+02:00[Europe/Luxembourg];908;1362;11
2018-04-09T19:45:00+02:00[Europe/Luxembourg];854;1349;10
2018-04-09T20:00:00+02:00[Europe/Luxembourg];566;1321;9
2018-04-09T20:15:00+02:00[Europe/Luxembourg];728;1277;9
2018-04-09T20:30:00+02:00[Europe/Luxembourg];975;1326;8
2018-04-09T20:45:00+02:00[Europe/Luxembourg];592;1301;8
2018-04-09T21:00:00+02:00[Europe/Luxembourg];951;1293;7
2018-04-09T21:15:00+02:00[Europe/Luxembourg];971;1211;7
2018-04-09T21:30:00+02:00[Europe/Luxembourg];700;1219;6
2018-04-09T21:45:00+02:00[Europe/Luxembourg];439;1189;5
2018-04-09T22:00:00+02:00[Europe/Luxembourg];853;1127;5
2018-04-09T22:15:00+02:00[Europe/Luxembourg];831;1118;4
2018-04-09T22:30:00+02:00[Europe/Luxembourg];860;1081;3
2018-04-09T22:45:00+02:00[Europe/Luxembourg];842;1081;3
2018-04-09T23:00:00+02:00[Europe/Luxembourg];816;1039;2
2018-04-09T23:15:00+02:00[Europe/Luxembourg];809;986;1
2018-04-09T23:30:00+02:00[Europe/Luxembourg];795;978;1
2018-04-09T23:45:00+02:00[Europe/Luxembourg];783;981;0
2018-04-10T00:00:00+02:00[Europe/Luxembourg];767;982;0
2018-04-10T00:15:00+02:00[Europe/Luxembourg];748;938;0
2018-04-10T00:30:00+02:00[Europe/Luxembourg];773;916;1
2018-04-10T00:45:00+02:00[Europe/Luxembourg];784;914;1
2018-04-10T01:00:00+02:00[Europe/Luxembourg];813;884;2
2018-04-10T01:15:00+02:00[Europe/Luxembourg];788;856;3
2018-04-10T01:30:00+02:00[Europe/Luxembourg];747;851;3
2018-04-10T01:45:00+02:00[Europe/Luxembourg];736;871;4
2018-04-10T02:00:00+02:00[Europe/Luxembourg];744;864;5
2018-04-10T02:15:00+02:00[Europe/Luxembourg];768;870;5
2018-04-10T02:30:00+02:00[Europe/Luxembourg];755;875;6
2018-04-10T02:45:00+02:00[Europe/Luxembourg];736;850;7
2018-04-10T03:00:00+02:00[Europe/Luxembourg];729;868;7
2018-04-10T03:15:00+02:00[Europe/Luxembourg];748;893;8
2018-04-10T03:30:00+02:00[Europe/Luxembourg];738;887;8
2018-04-10T03:45:00+02:00[Europe/Luxembourg];721;875;9
2018-04-10T04:00:00+02:00[Europe/Luxembourg];734;893;10
2018-04-10T04:15:00+02:00[Europe/Luxembourg];742;906;10
2018-04-10T04:30:00+02:00[Europe/Luxembourg];775;901;11
2018-04-10T04:45:00+02:00[Europe/Luxembourg];777;898;11
2018-04-10T05:00:00+02:00[Europe/Luxembourg];764;1071;12
2018-04-10T05:15:00+02:00[Europe/Luxembourg];772;1197;12
2018-04-10T05:30:00+02:00[Europe/Luxembourg];819;1239;13
2018-04-10T05:45:00+02:00[Europe/Luxembourg];814;1221;13
2018-04-10T06:00:00+02:00[Europe/Luxembourg];854;1255;14
2018-04-10T06:15:00+02:00[Europe/Luxembourg];907;1435;14
2018-04-10T06:30:00+02:00[Europe/Luxembourg];992;1551;15
2018-04-10T06:45:00+02:00[Europe/Luxembourg];1035;1585;15
2018-04-10T07:00:00+02:00[Europe/Luxembourg];1073;1606;15
2018-04-10T07:15:00+02:00[Europe/Luxembourg];1191;1663;16
2018-04-10T07:30:00+02:00[Europe/Luxembourg];1186;1784;16
2018-04-10T07:45:00+02:00[Europe/Luxembourg];1252;1778;16
2018-04-10T08:00:00+02:00[Europe/Luxembourg];1373;1848;17
2018-04-10T08:15:00+02:00[Europe/Luxembourg];1387;1846;17
2018-04-10T08:30:00+02:00[Europe/Luxembourg];1423;1964;17
2018-04-10T08:45:00+02:00[Europe/Luxembourg];1442;2051;18
2018-04-10T09:00:00+02:00[Europe/Luxembourg];1519;2086;18
2018-04-10T09:15:00+02:00[Europe/Luxembourg];1495;2067;18
2018-04-10T09:30:00+02:00[Europe/Luxembourg];1507;2080;18
2018-04-10T09:45:00+02:00[Europe/Luxembourg];1500;2063;19
2018-04-10T10:00:00+02:00[Europe/Luxembourg];1134;2123;19
2018-04-10T10:15:00+02:00[Europe/Luxembourg];1175;2105;19
2018-04-10T10:30:00+02:00[Europe/Luxembourg];1585;2108;19
2018-04-10T10:45:00+02:00[Europe/Luxembourg];1576;2194;19
2018-04-10T11:00:00+02:00[Europe/Luxembourg];1267;2335;19
2018-04-10T11:15:00+02:00[Europe/Luxembourg];1082;2195;19
2018-04-10T11:30:00+02:00[Europe/Luxembourg];1026;2278;19
2018-04-10T11:45:00+02:00[Europe/Luxembourg];1009;2247;19
2018-04-10T12:00:00+02:00[Europe/Luxembourg];965;2260;19
2018-04-10T12:15:00+02:00[Europe/Luxembourg];1190;2256;19
2018-04-10T12:30:00+02:00[Europe/Luxembourg];973;2290;19
2018-04-10T12:45:00+02:00[Europe/Luxembourg];909;2230;19
2018-04-10T13:00:00+02:00[Europe/Luxembourg];1073;2207;19
2018-04-10T13:15:00+02:00[Europe/Luxembourg];1439;2241;19
2018-04-10T13:30:00+02:00[Europe/Luxembourg];1474;2262;19
2018-04-10T13:45:00+02:00[Europe/Luxembourg];1351;2214;19
2018-04-10T14:00:00+02:00[Europe/Luxembourg];958;2133;19
2018-04-10T14:15:00+02:00[Europe/Luxembourg];1061;2147;19
2018-04-10T14:30:00+02:00[Europe/Luxembourg];1412;2098;18
2018-04-10T14:45:00+02:00[Europe/Luxembourg];1417;2114;18
2018-04-10T15:00:00+02:00[Europe/Luxembourg];1432;2017;18
2018-04-10T15:15:00+02:00[Europe/Luxembourg];1426;1987;18
2018-04-10T15:30:00+02:00[Europe/Luxembourg];1393;1930;17
2018-04-10T15:45:00+02:00[Europe/Luxembourg];1365;1922;17
2018-04-10T16:00:00+02:00[Europe/Luxembourg];1297;1903;17
2018-04-10T16:15:00+02:00[Europe/Luxembourg];1249;1886;16
2018-04-10T16:30:00+02:00[Europe/Luxembourg];1210;1902;16
2018-04-10T16:45:00+02:00[Europe/Luxembourg];1193;1851;16
2018-04-10T17:00:00+02:00[Europe/Luxembourg];1190;1836;15
2018-04-10T17:15:00+02:00[Europe/Luxembourg];1138;1767;15
2018-04-10T17:30:00+02:00[Europe/Luxembourg];1036;1773;15
2018-04-10T17:45:00+02:00[Europe/Luxembourg];984;1775;14
2018-04-10T18:00:00+02:00[Europe/Luxembourg];993;1749;14
2018-04-10T18:15:00+02:00[Europe/Luxembourg];991;1738;13
2018-04-10T18:30:00+02:00[Europe/Luxembourg];712;1691;13
2018-04-10T18:45:00+02:00[Europe/Luxembourg];468;1653;12
2018-04-10T19:00:00+02:00[Europe/Luxembourg];453;1540;12
2018-04-10T19:15:00+02:00[Europe/Luxembourg];713;1406;11
2018-04-10T19:30:00+02:00[Europe/Luxembourg];877;1365;11
2018-04-10T19:45:00+02:00[Europe/Luxembourg];916;1387;10
2018-04-10T20:00:00+02:00[Europe/Luxembourg];888;1337;9
2018-04-10T20:15:00+02:00[Europe/Luxembourg];929;1281;9
2018-04-10T20:30:00+02:00[Europe/Luxembourg];1034;1281;8
2018-04-10T20:45:00+02:00[Europe/Luxembourg];1039;1271;8
2018-04-10T21:00:00+02:00[Europe/Luxembourg];967;1263;7
2018-04-10T21:15:00+02:00[Europe/Luxembourg];911;1224;7
2018-04-10T21:30:00+02:00[Europe/Luxembourg];889;1193;6
2018-04-10T21:45:00+02:00[Europe/Luxembourg];882;1150;5
2018-04-10T22:00:00+02:00[Europe/Luxembourg];897;1155;5
2018-04-10T22:15:00+02:00[Europe/Luxembourg];902;1114;4
2018-04-10T22:30:00+02:00[Europe/Luxembourg];864;1117;3
2018-04-10T22:45:00+02:00[Europe/Luxembourg];847;1055;3
2018-04-10T23:00:00+02:00[Europe/Luxembourg];857;1044;2
2018-04-10T23:15:00+02:00[Europe/Luxembourg];826;1018;1
2018-04-10T23:30:00+02:00[Europe/Luxembourg];826;995;1
2018-04-10T23:45:00+02:00[Europe/Luxembourg];830;967;0
2018-04-11T00:00:00+02:00[Europe/Luxembourg];824;936;0
2018-04-11T00:15:00+02:00[Europe/Luxembourg];805;957;0
2018-04-11T00:30:00+02:00[Europe/Luxembourg];802;948;1
2018-04-11T00:45:00+02:00[Europe/Luxembourg];855;895;1
2018-04-11T01:00:00+02:00[Europe/Luxembourg];858;881;2
2018-04-11T01:15:00+02:00[Europe/Luxembourg];811;884;3
2018-04-11T01:30:00+02:00[Europe/Luxembourg];824;880;3
2018-04-11T01:45:00+02:00[Europe/Luxembourg];859;859;4
2018-04-11T02:00:00+02:00[Europe/Luxembourg];796;865;5
2018-04-11T02:15:00+02:00[Europe/Luxembourg];789;881;5
2018-04-11T02:30:00+02:00[Europe/Luxembourg];772;887;6
2018-04-11T02:45:00+02:00[Europe/Luxembourg];776;859;7
2018-04-11T03:00:00+02:00[Europe/Luxembourg];775;882;7
2018-04-11T03:15:00+02:00[Europe/Luxembourg];795;880;8
2018-04-11T03:30:00+02:00[Europe/Luxembourg];797;898;8
2018-04-11T03:45:00+02:00[Europe/Luxembourg];782;913;9
2018-04-11T04:00:00+02:00[Europe/Luxembourg];790;886;10
2018-04-11T04:15:00+02:00[Europe/Luxembourg];812;879;10
2018-04-11T04:30:00+02:00[Europe/Luxembourg];859;887;11
2018-04-11T04:45:00+02:00[Europe/Luxembourg];841;936;11
2018-04-11T05:00:00+02:00[Europe/Luxembourg];826;1068;12
2018-04-11T05:15:00+02:00[Europe/Luxembourg];844;1243;12
2018-04-11T05:30:00+02:00[Europe/Luxembourg];837;1241;13
2018-04-11T05:45:00+02:00[Europe/Luxembourg];872;1218;13
2018-04-11T06:00:00+02:00[Europe/Luxembourg];897;1231;14
2018-04-11T06:15:00+02:00[Europe/Luxembourg];976;1439;14
2018-04-11T06:30:00+02:00[Europe/Luxembourg];1033;1450;15
2018-04-11T06:45:00+02:00[Europe/Luxembourg];1128;1508;15
2018-04-11T07:00:00+02:00[Europe/Luxembourg];1138;1532;15
2018-04-11T07:15:00+02:00[Europe/Luxembourg];1263;1622;16
2018-04-11T07:30:00+02:00[Europe/Luxembourg];1294;1802;16
2018-04-11T07:45:00+02:00[Europe/Luxembourg];1296;1738;16
2018-04-11T08:00:00+02:00[Europe/Luxembourg];1445;1746;17
2018-04-11T08:15:00+02:00[Europe/Luxembourg];1078;1863;17
2018-04-11T08:30:00+02:00[Europe/Luxembourg];1012;1883;17
2018-04-11T08:45:00+02:00[Europe/Luxembourg];1005;2053;18
2018-04-11T09:00:00+02:00[Europe/Luxembourg];990;2067;18
2018-04-11T09:15:00+02:00[Europe/Luxembourg];1001;2135;18
2018-04-11T09:30:00+02:00[Europe/Luxembourg];1069;2119;18
2018-04-11T09:45:00+02:00[Europe/Luxembourg];1112;2059;19
2018-04-11T10:00:00+02:00[Europe/Luxembourg];1116;2063;19
2018-04-11T10:15:00+02:00[Europe/Luxembourg];1039;2094;19
2018-04-11T10:30:00+02:00[Europe/Luxembourg];1059;2117;19
2018-04-11T10:45:00+02:00[Europe/Luxembourg];1037;2177;19
2018-04-11T11:00:00+02:00[Europe/Luxembourg];1062;2190;19
2018-04-11T11:15:00+02:00[Europe/Luxembourg];1052;2186;19
2018-04-11T11:30:00+02:00[Europe/Luxembourg];1055;2167;19
2018-04-11T11:45:00+02:00[Europe/Luxembourg];1055;2161;19
2018-04-11T12:00:00+02:00[Europe/Luxembourg];1026;2146;19
2018-04-11T12:15:00+02:00[Europe/Luxembourg];968;2217;19
2018-04-11T12:30:00+02:00[Europe/Luxembourg];938;2203;19
2018-04-11T12:45:00+02:00[Europe/Luxembourg];939;2194;19
2018-04-11T13:00:00+02:00[Europe/Luxembourg];965;2198;19
2018-04-11T13:15:00+02:00[Europe/Luxembourg];982;2261;19
2018-04-11T13:30:00+02:00[Europe/Luxembourg];991;2239;19
2018-04-11T13:45:00+02:00[Europe/Luxembourg];996;2174;19
2018-04-11T14:00:00+02:00[Europe/Luxembourg];955;2187;19
2018-04-11T14:15:00+02:00[Europe/Luxembourg];934;2146;19
2018-04-11T14:30:00+02:00[Europe/Luxembourg];1429;2146;18
2018-04-11T14:45:00+02:00[Europe/Luxembourg];1462;2091;18
2018-04-11T15:00:00+02:00[Europe/Luxembourg];1193;2107;18
2018-04-11T15:15:00+02:00[Europe/Luxembourg];890;2076;18
2018-04-11T15:30:00+02:00[Europe/Luxembourg];1168;1946;17
2018-04-11T15:45:00+02:00[Europe/Luxembourg];1328;1961;17
2018-04-11T16:00:00+02:00[Europe/Luxembourg];1324;1967;17
2018-04-11T16:15:00+02:00[Europe/Luxembourg];1298;1911;16
2018-04-11T16:30:00+02:00[Europe/Luxembourg];1239;1900;16
2018-04-11T16:45:00+02:00[Europe/Luxembourg];1181;1896;16
2018-04-11T17:00:00+02:00[Europe/Luxembourg];1212;1861;15
2018-04-11T17:15:00+02:00[Europe/Luxembourg];1152;1817;15
2018-04-11T17:30:00+02:00[Europe/Luxembourg];1043;1851;15
2018-04-11T17:45:00+02:00[Europe/Luxembourg];1037;1869;14
2018-04-11T18:00:00+02:00[Europe/Luxembourg];1008;1779;14
2018-04-11T18:15:00+02:00[Europe/Luxembourg];1046;1754;13
2018-04-11T18:30:00+02:00[Europe/Luxembourg];1028;1720;13
2018-04-11T18:45:00+02:00[Europe/Luxembourg];983;1671;12
2018-04-11T19:00:00+02:00[Europe/Luxembourg];957;1550;12
2018-04-11T19:15:00+02:00[Europe/Luxembourg];495;1366;11
2018-04-11T19:30:00+02:00[Europe/Luxembourg];432;1322;11
2018-04-11T19:45:00+02:00[Europe/Luxembourg];525;1308;10
2018-04-11T20:00:00+02:00[Europe/Luxembourg];876;1252;9
2018-04-11T20:15:00+02:00[Europe/Luxembourg];676;1203;9
2018-04-11T20:30:00+02:00[Europe/Luxembourg];716;1216;8
2018-04-11T20:45:00+02:00[Europe/Luxembourg];1061;1215;8
2018-04-11T21:00:00+02:00[Europe/Luxembourg];1004;1220;7
2018-04-11T21:15:00+02:00[Europe/Luxembourg];668;1230;7
2018-04-11T21:30:00+02:00[Europe/Luxembourg];442;1222;6
2018-04-11T21:45:00+02:00[Europe/Luxembourg];705;1212;5
2018-04-11T22:00:00+02:00[Europe/Luxembourg];941;1185;5
2018-04-11T22:15:00+02:00[Europe/Luxembourg];928;1140;4
2018-04-11T22:30:00+02:00[Europe/Luxembourg];902;1077;3
2018-04-11T22:45:00+02:00[Europe/Luxembourg];854;1040;3
2018-04-11T23:00:00+02:00[Europe/Luxembourg];852;1057;2
2018-04-11T23:15:00+02:00[Europe/Luxembourg];816;1038;1
2018-04-11T23:30:00+02:00[Europe/Luxembourg];805;970;1
2018-04-11T23:45:00+02:00[Europe/Luxembourg];837;981;0
2018-04-12T00:00:00+02:00[Europe/Luxembourg];821;972;0
2018-04-12T00:15:00+02:00[Europe/Luxembourg];812;947;0
2018-04-12T00:30:00+02:00[Europe/Luxembourg];804;952;1
2018-04-12T00:45:00+02:00[Europe/Luxembourg];816;902;1
2018-04-12T01:00:00+02:00[Europe/Luxembourg];834;906;2
2018-04-12T01:15:00+02:00[Europe/Luxembourg];781;893;3
2018-04-12T01:30:00+02:00[Europe/Luxembourg];772;876;3
2018-04-12T01:45:00+02:00[Europe/Luxembourg];764;859;4
2018-04-12T02:00:00+02:00[Europe/Luxembourg];744;874;5
2018-04-12T02:15:00+02:00[Europe/Luxembourg];752;912;5
2018-04-12T02:30:00+02:00[Europe/Luxembourg];756;864;6
2018-04-12T02:45:00+02:00[Europe/Luxembourg];715;861;7
2018-04-12T03:00:00+02:00[Europe/Luxembourg];732;895;7
2018-04-12T03:15:00+02:00[Europe/Luxembourg];717;884;8
2018-04-12T03:30:00+02:00[Europe/Luxembourg];738;877;8
2018-04-12T03:45:00+02:00[Europe/Luxembourg];754;896;9
2018-04-12T04:00:00+02:00[Europe/Luxembourg];758;914;10
2018-04-12T04:15:00+02:00[Europe/Luxembourg];737;875;10
2018-04-12T04:30:00+02:00[Europe/Luxembourg];747;901;11
2018-04-12T04:45:00+02:00[Europe/Luxembourg];784;902;11
2018-04-12T05:00:00+02:00[Europe/Luxembourg];788;1034;12
2018-04-12T05:15:00+02:00[Europe/Luxembourg];817;1195;12
2018-04-12T05:30:00+02:00[Europe/Luxembourg];816;1225;13
2018-04-12T05:45:00+02:00[Europe/Luxembourg];803;1195;13
2018-04-12T06:00:00+02:00[Europe/Luxembourg];681;1227;14
2018-04-12T06:15:00+02:00[Europe/Luxembourg];453;1384;14
2018-04-12T06:30:00+02:00[Europe/Luxembourg];509;1504;15
2018-04-12T06:45:00+02:00[Europe/Luxembourg];587;1527;15
2018-04-12T07:00:00+02:00[Europe/Luxembourg];588;1534;15
2018-04-12T07:15:00+02:00[Europe/Luxembourg];623;1617;16
2018-04-12T07:30:00+02:00[Europe/Luxembourg];659;1774;16
2018-04-12T07:45:00+02:00[Europe/Luxembourg];730;1763;16
2018-04-12T08:00:00+02:00[Europe/Luxembourg];795;1797;17
2018-04-12T08:15:00+02:00[Europe/Luxembourg];878;1820;17
2018-04-12T08:30:00+02:00[Europe/Luxembourg];906;1905;17
2018-04-12T08:45:00+02:00[Europe/Luxembourg];891;1978;18
2018-04-12T09:00:00+02:00[Europe/Luxembourg];901;2023;18
2018-04-12T09:15:00+02:00[Europe/Luxembourg];960;2066;18
2018-04-12T09:30:00+02:00[Europe/Luxembourg];1040;2050;18
2018-04-12T09:45:00+02:00[Europe/Luxembourg];1066;2008;19
2018-04-12T10:00:00+02:00[Europe/Luxembourg];1479;2050;19
2018-04-12T10:15:00+02:00[Europe/Luxembourg];1580;2319;19
2018-04-12T10:30:00+02:00[Europe/Luxembourg];1273;2334;19
2018-04-12T10:45:00+02:00[Europe/Luxembourg];1069;2145;19
2018-04-12T11:00:00+02:00[Europe/Luxembourg];1003;2191;19
2018-04-12T11:15:00+02:00[Europe/Luxembourg];983;2262;19
2018-04-12T11:30:00+02:00[Europe/Luxembourg];1009;2215;19
2018-04-12T11:45:00+02:00[Europe/Luxembourg];1099;2301;19
2018-04-12T12:00:00+02:00[Europe/Luxembourg];1395;2266;19
2018-04-12T12:15:00+02:00[Europe/Luxembourg];1519;2300;19
2018-04-12T12:30:00+02:00[Europe/Luxembourg];1476;2249;19
2018-04-12T12:45:00+02:00[Europe/Luxembourg];989;2189;19
2018-04-12T13:00:00+02:00[Europe/Luxembourg];1000;2263;19
2018-04-12T13:15:00+02:00[Europe/Luxembourg];1243;2294;19
2018-04-12T13:30:00+02:00[Europe/Luxembourg];1447;2218;19
2018-04-12T13:45:00+02:00[Europe/Luxembourg];1535;2159;19
2018-04-12T14:00:00+02:00[Europe/Luxembourg];1569;2219;19
2018-04-12T14:15:00+02:00[Europe/Luxembourg];1544;2138;19
2018-04-12T14:30:00+02:00[Europe/Luxembourg];1522;2077;18
2018-04-12T14:45:00+02:00[Europe/Luxembourg];1467;2070;18
2018-04-12T15:00:00+02:00[Europe/Luxembourg];1409;2064;18
2018-04-12T15:15:00+02:00[Europe/Luxembourg];1375;2002;18
2018-04-12T15:30:00+02:00[Europe/Luxembourg];1357;2013;17
2018-04-12T15:45:00+02:00[Europe/Luxembourg];1345;1883;17
2018-04-12T16:00:00+02:00[Europe/Luxembourg];1313;1907;17
2018-04-12T16:15:00+02:00[Europe/Luxembourg];1276;1936;16
2018-04-12T16:30:00+02:00[Europe/Luxembourg];1281;1915;16
2018-04-12T16:45:00+02:00[Europe/Luxembourg];1247;1876;16
2018-04-12T17:00:00+02:00[Europe/Luxembourg];889;1845;15
2018-04-12T17:15:00+02:00[Europe/Luxembourg];671;1801;15
2018-04-12T17:30:00+02:00[Europe/Luxembourg];582;1796;15
2018-04-12T17:45:00+02:00[Europe/Luxembourg];545;1776;14
2018-04-12T18:00:00+02:00[Europe/Luxembourg];518;1677;14
2018-04-12T18:15:00+02:00[Europe/Luxembourg];483;1700;13
2018-04-12T18:30:00+02:00[Europe/Luxembourg];492;1691;13
2018-04-12T18:45:00+02:00[Europe/Luxembourg];797;1641;12
2018-04-12T19:00:00+02:00[Europe/Luxembourg];930;1469;12
2018-04-12T19:15:00+02:00[Europe/Luxembourg];884;1345;11
2018-04-12T19:30:00+02:00[Europe/Luxembourg];916;1294;11
2018-04-12T19:45:00+02:00[Europe/Luxembourg];670;1260;10
2018-04-12T20:00:00+02:00[Europe/Luxembourg];383;1257;9
2018-04-12T20:15:00+02:00[Europe/Luxembourg];384;1225;9
2018-04-12T20:30:00+02:00[Europe/Luxembourg];861;1269;8
2018-04-12T20:45:00+02:00[Europe/Luxembourg];1069;1255;8
2018-04-12T21:00:00+02:00[Europe/Luxembourg];1093;1247;7
2018-04-12T21:15:00+02:00[Europe/Luxembourg];1024;1210;7
2018-04-12T21:30:00+02:00[Europe/Luxembourg];949;1242;6
2018-04-12T21:45:00+02:00[Europe/Luxembourg];932;1184;5
2018-04-12T22:00:00+02:00[Europe/Luxembourg];919;1127;5
2018-04-12T22:15:00+02:00[Europe/Luxembourg];915;1118;4
2018-04-12T22:30:00+02:00[Europe/Luxembourg];911;1104;3
2018-04-12T22:45:00+02:00[Europe/Luxembourg];900;1044;3
2018-04-12T23:00:00+02:00[Europe/Luxembourg];893;1004;2
2018-04-12T23:15:00+02:00[Europe/Luxembourg];871;986;1
2018-04-12T23:30:00+02:00[Europe/Luxembourg];826;984;1
2018-04-12T23:45:00+02:00[Europe/Luxembourg];816;939;0
2018-04-13T00:00:00+02:00[Europe/Luxembourg];781;945;0
2018-04-13T00:15:00+02:00[Europe/Luxembourg];794;915;0
2018-04-13T00:30:00+02:00[Europe/Luxembourg];798;936;1
2018-04-13T00:45:00+02:00[Europe/Luxembourg];790;896;1
2018-04-13T01:00:00+02:00[Europe/Luxembourg];785;859;2
2018-04-13T01:15:00+02:00[Europe/Luxembourg];809;861;3
2018-04-13T01:30:00+02:00[Europe/Luxembourg];805;852;3
2018-04-13T01:45:00+02:00[Europe/Luxembourg];799;868;4
2018-04-13T02:00:00+02:00[Europe/Luxembourg];780;873;5
2018-04-13T02:15:00+02:00[Europe/Luxembourg];778;867;5
2018-04-13T02:30:00+02:00[Europe/Luxembourg];790;855;6
2018-04-13T02:45:00+02:00[Europe/Luxembourg];791;882;7
2018-04-13T03:00:00+02:00[Europe/Luxembourg];780;898;7
2018-04-13T03:15:00+02:00[Europe/Luxembourg];780;869;8
2018-04-13T03:30:00+02:00[Europe/Luxembourg];775;918;8
2018-04-13T03:45:00+02:00[Europe/Luxembourg];783;900;9
2018-04-13T04:00:00+02:00[Europe/Luxembourg];787;868;10
2018-04-13T04:15:00+02:00[Europe/Luxembourg];770;894;10
2018-04-13T04:30:00+02:00[Europe/Luxembourg];798;913;11
2018-04-13T04:45:00+02:00[Europe/Luxembourg];830;922;11
2018-04-13T05:00:00+02:00[Europe/Luxembourg];820;1046;12
2018-04-13T05:15:00+02:00[Europe/Luxembourg];826;1188;12
2018-04-13T05:30:00+02:00[Europe/Luxembourg];828;1202;13
2018-04-13T05:45:00+02:00[Europe/Luxembourg];853;1166;13
2018-04-13T06:00:00+02:00[Europe/Luxembourg];759;1185;14
2018-04-13T06:15:00+02:00[Europe/Luxembourg];536;1462;14
2018-04-13T06:30:00+02:00[Europe/Luxembourg];561;1530;15
2018-04-13T06:45:00+02:00[Europe/Luxembourg];576;1485;15
2018-04-13T07:00:00+02:00[Europe/Luxembourg];598;1549;15
2018-04-13T07:15:00+02:00[Europe/Luxembourg];719;1600;16
2018-04-13T07:30:00+02:00[Europe/Luxembourg];734;1676;16
2018-04-13T07:45:00+02:00[Europe/Luxembourg];787;1732;16
2018-04-13T08:00:00+02:00[Europe/Luxembourg];852;1798;17
2018-04-13T08:15:00+02:00[Europe/Luxembourg];953;1848;17
2018-04-13T08:30:00+02:00[Europe/Luxembourg];1053;1850;17
2018-04-13T08:45:00+02:00[Europe/Luxembourg];1064;1860;18
2018-04-13T09:00:00+02:00[Europe/Luxembourg];1090;1956;18
2018-04-13T09:15:00+02:00[Europe/Luxembourg];1038;2055;18
2018-04-13T09:30:00+02:00[Europe/Luxembourg];1022;2071;18
2018-04-13T09:45:00+02:00[Europe/Luxembourg];1026;2070;19
2018-04-13T10:00:00+02:00[Europe/Luxembourg];1067;2103;19
2018-04-13T10:15:00+02:00[Europe/Luxembourg];1098;2173;19
2018-04-13T10:30:00+02:00[Europe/Luxembourg];1080;2192;19
2018-04-13T10:45:00+02:00[Europe/Luxembourg];1088;2215;19
2018-04-13T11:00:00+02:00[Europe/Luxembourg];1144;2303;19
